/home/weifeng/MM/HB/bcsstk21/bcsstk21.mtx,nnzR=26600,n=3600,petsc_norm=2.259421e+01,iter=100,time_solve=20.448,time_pre=1809.373
/home/weifeng/MM/HB/bcsstm21/bcsstm21.mtx,nnzR=3600,n=3600,petsc_norm=1.700414e-12,iter=2,time_solve=0.712,time_pre=1785.277
/home/weifeng/MM/HB/bp_200/bp_200.mtx,nnzR=3802,n=822,petsc_norm=4.939438e+02,iter=1,time_solve=0.355,time_pre=1729.699
/home/weifeng/MM/HB/can_62/can_62.mtx,nnzR=218,n=62,petsc_norm=1.938939e+00,iter=2,time_solve=0.547,time_pre=1867.844
/home/weifeng/MM/HB/dwt_245/dwt_245.mtx,nnzR=1461,n=245,petsc_norm=4.776995e+00,iter=3,time_solve=0.776,time_pre=1781.556
/home/weifeng/MM/HB/dwt_869/dwt_869.mtx,nnzR=7285,n=869,petsc_norm=4.920862e+00,iter=3,time_solve=0.737,time_pre=1738.414
/home/weifeng/MM/HB/fs_680_3/fs_680_3.mtx,nnzR=2646,n=680,petsc_norm=5.441193e+01,iter=100,time_solve=19.616,time_pre=1944.473
/home/weifeng/MM/HB/hor_131/hor_131.mtx,nnzR=4710,n=434,petsc_norm=2.037469e+01,iter=2,time_solve=0.559,time_pre=1841.378
/home/weifeng/MM/HB/jagmesh8/jagmesh8.mtx,nnzR=7465,n=1141,petsc_norm=5.710708e+00,iter=4,time_solve=0.959,time_pre=1774.990
/home/weifeng/MM/HB/lshp2614/lshp2614.mtx,nnzR=17980,n=2614,petsc_norm=1.849782e+00,iter=4,time_solve=0.978,time_pre=1794.055
/home/weifeng/MM/HB/nnc261/nnc261.mtx,nnzR=1500,n=261,petsc_norm=5.078302e+01,iter=1,time_solve=0.346,time_pre=1776.851
/home/weifeng/MM/HB/plskz362/plskz362.mtx,nnzR=880,n=362,petsc_norm=6.147821e+19,iter=1,time_solve=0.456,time_pre=1751.053
/home/weifeng/MM/HB/steam1/steam1.mtx,nnzR=3762,n=240,petsc_norm=9.311685e+00,iter=85,time_solve=17.006,time_pre=1802.715
/home/weifeng/MM/HB/west0479/west0479.mtx,nnzR=1910,n=479,petsc_norm=1.476131e+06,iter=100,time_solve=20.283,time_pre=1817.956
/home/weifeng/MM/HB/662_bus/662_bus.mtx,nnzR=2474,n=662,petsc_norm=2.382002e+01,iter=100,time_solve=20.747,time_pre=1807.940
/home/weifeng/MM/HB/bcspwr07/bcspwr07.mtx,nnzR=5824,n=1612,petsc_norm=1.801927e+01,iter=2,time_solve=0.569,time_pre=1788.047
/home/weifeng/MM/HB/lock_700/lock_700.mtx,nnzR=22175,n=700,petsc_norm=8.155834e+00,iter=3,time_solve=0.756,time_pre=1757.241
/home/weifeng/MM/HB/abb313/abb313.mtx,nnzR=1557,n=176,petsc_norm=1.359496e+05,iter=22,time_solve=4.317,time_pre=1789.188
/home/weifeng/MM/HB/bcsstk29/bcsstk29.mtx,nnzR=619488,n=13992,petsc_norm=1.183417e+02,iter=3,time_solve=0.787,time_pre=1752.644
/home/weifeng/MM/HB/bcsstk31/bcsstk31.mtx,nnzR=1181416,n=35588,petsc_norm=7.385323e+01,iter=3,time_solve=0.865,time_pre=1776.347
/home/weifeng/MM/HB/psmigr_2/psmigr_2.mtx,nnzR=540022,n=3140,petsc_norm=2.360295e-06,iter=0,time_solve=0.271,time_pre=1794.881
/home/weifeng/MM/HB/bcsstk28/bcsstk28.mtx,nnzR=219024,n=4410,petsc_norm=6.193288e+01,iter=100,time_solve=20.490,time_pre=1788.363
/home/weifeng/MM/HB/lock3491/lock3491.mtx,nnzR=160444,n=3491,petsc_norm=1.418725e+01,iter=2,time_solve=0.558,time_pre=1783.436
/home/weifeng/MM/HB/ash292/ash292.mtx,nnzR=2208,n=292,petsc_norm=3.933655e+00,iter=3,time_solve=0.730,time_pre=1812.492
/home/weifeng/MM/HB/bcsstk02/bcsstk02.mtx,nnzR=4356,n=66,petsc_norm=2.690423e-05,iter=41,time_solve=7.952,time_pre=1783.023
/home/weifeng/MM/HB/bcsstk22/bcsstk22.mtx,nnzR=696,n=138,petsc_norm=4.935749e+00,iter=100,time_solve=18.981,time_pre=1774.372
/home/weifeng/MM/HB/bcsstm09/bcsstm09.mtx,nnzR=1083,n=1083,petsc_norm=5.442314e-12,iter=1,time_solve=0.512,time_pre=1766.353
/home/weifeng/MM/HB/can_229/can_229.mtx,nnzR=1777,n=229,petsc_norm=3.100024e+00,iter=2,time_solve=0.544,time_pre=1812.662
/home/weifeng/MM/HB/dwt_1242/dwt_1242.mtx,nnzR=10426,n=1242,petsc_norm=7.057342e+00,iter=2,time_solve=0.592,time_pre=1757.394
/home/weifeng/MM/HB/dwt_512/dwt_512.mtx,nnzR=3502,n=512,petsc_norm=6.055370e+00,iter=3,time_solve=0.748,time_pre=1845.615
/home/weifeng/MM/HB/fs_183_6/fs_183_6.mtx,nnzR=1069,n=183,petsc_norm=1.374329e+01,iter=7,time_solve=1.515,time_pre=1765.110
/home/weifeng/MM/HB/gre_1107/gre_1107.mtx,nnzR=5664,n=1107,petsc_norm=2.171670e+04,iter=100,time_solve=20.106,time_pre=1775.562
/home/weifeng/MM/HB/jagmesh1/jagmesh1.mtx,nnzR=6264,n=936,petsc_norm=1.797249e+00,iter=4,time_solve=1.020,time_pre=1784.828
