/home/weifeng/MM/AG-Monien/netz4504_dual/netz4504_dual.mtx,0,2.030,2.186,2342,3.298593e-03,0.177000,94,16,3.114333e-01
/home/weifeng/MM/Newman/celegansneural/celegansneural.mtx,0,2.528,2.674,2345,4.007062e+02,0.171000,99,16,2.776203e+05
/home/weifeng/MM/JGD_Homology/ch5-5-b3/ch5-5-b3.mtx,0,2.784,2.940,2400,-nan,0.176000,99,16,-nan
/home/weifeng/MM/FEMLAB/poisson2D/poisson2D.mtx,0,2.705,2.969,2417,7.333371e-06,0.223000,115,16,4.289280e-06
/home/weifeng/MM/HB/dwt_310/dwt_310.mtx,0,1.791,1.938,2448,8.011667e-04,0.131000,55,16,1.120431e-01
/home/weifeng/MM/HB/lund_a/lund_a.mtx,0,1.744,1.901,2449,3.155899e-05,0.131000,39,16,6.242906e+04
/home/weifeng/MM/HB/str_0/str_0.mtx,0,2.724,2.874,2454,1.223558e+09,0.154000,60,16,5.572502e+10
/home/weifeng/MM/HB/662_bus/662_bus.mtx,0,3.240,3.437,2474,6.566318e-03,0.214000,114,16,9.523474e+00
/home/weifeng/MM/Bai/dw256A/dw256A.mtx,0,1.746,1.902,2480,4.819216e+00,0.142000,94,16,2.909249e+01
/home/weifeng/MM/Bai/dwa512/dwa512.mtx,0,1.863,2.043,2480,4.727806e+00,0.159000,94,16,2.854067e+01
/home/weifeng/MM/Bai/dw256B/dw256B.mtx,0,2.118,2.478,2500,3.002524e-06,0.156000,94,16,7.376708e-06
/home/weifeng/MM/Bai/dwb512/dwb512.mtx,0,1.952,2.112,2500,3.002524e-06,0.147000,94,16,7.376708e-06
/home/weifeng/MM/HB/dwt_307/dwt_307.mtx,0,1.922,2.086,2523,6.584583e-04,0.151000,75,16,9.502810e-02
/home/weifeng/MM/HB/can_292/can_292.mtx,0,2.475,2.621,2540,7.318745e-04,0.150000,74,16,1.275311e-01
/home/weifeng/MM/Bai/rdb450/rdb450.mtx,0,2.198,2.365,2580,4.915903e+01,0.147000,81,16,1.065814e+04
/home/weifeng/MM/Bai/rdb450l/rdb450l.mtx,0,2.209,2.378,2580,1.940360e+14,0.147000,81,16,3.764949e+16
/home/weifeng/MM/Pajek/Erdos971/Erdos971.mtx,0,3.077,3.239,2628,1.961677e-02,0.225000,147,16,3.657989e+00
/home/weifeng/MM/MathWorks/Harvard500/Harvard500.mtx,0,3.200,3.358,2636,5.327291e+01,0.164000,89,16,1.405975e+04
/home/weifeng/MM/HB/fs_680_1/fs_680_1.mtx,0,1.959,2.125,2646,3.406916e+00,0.154000,117,16,2.740025e+14
/home/weifeng/MM/HB/fs_680_2/fs_680_2.mtx,0,1.966,2.118,2646,3.395551e+00,0.152000,117,16,2.730867e+14
/home/weifeng/MM/HB/fs_680_3/fs_680_3.mtx,0,1.957,2.153,2646,3.395687e+00,0.176000,117,16,2.730976e+14
/home/weifeng/MM/HB/mcca/mcca.mtx,0,1.823,1.977,2659,7.989140e+17,0.128000,42,16,2.031160e+30
/home/weifeng/MM/VDOL/tumorAntiAngiogenesis_2/tumorAntiAngiogenesis_2.mtx,0,1.946,2.097,2699,8.243714e-04,0.137000,94,16,4.264557e+02
/home/weifeng/MM/HB/lshp_406/lshp_406.mtx,0,2.736,2.902,2716,4.014874e-04,0.169000,72,16,5.371535e-02
/home/weifeng/MM/Pajek/Erdos981/Erdos981.mtx,0,2.744,2.902,2762,1.017015e-02,0.233000,157,16,1.985967e+00
/home/weifeng/MM/FEMLAB/problem1/problem1.mtx,0,2.772,2.931,2779,1.237430e-06,0.177000,88,16,3.537462e-06
/home/weifeng/MM/HB/lns_511/lns_511.mtx,0,2.277,2.432,2796,nan,0.147000,90,16,nan
/home/weifeng/MM/HB/lnsp_511/lnsp_511.mtx,0,2.322,2.717,2796,1.630107e+02,0.167000,86,16,6.650711e+12
/home/weifeng/MM/Pajek/Erdos991/Erdos991.mtx,0,2.864,3.026,2834,6.424534e-03,0.227000,158,16,1.239152e+00
/home/weifeng/MM/HB/west0655/west0655.mtx,0,2.389,2.552,2854,5.945774e+03,0.169000,115,16,4.439950e+09
/home/weifeng/MM/Bai/ck400/ck400.mtx,0,1.915,2.073,2860,2.173382e-01,0.142000,65,16,4.653259e+00
