/media/hemeng/2TB/MM/HB/bcsstk33/bcsstk33.mtx,6.816021,591904
/media/hemeng/2TB/MM/HB/gre_216b/gre_216b.mtx,0.010914,876
/media/hemeng/2TB/MM/HB/young4c/young4c.mtx,0.050098,4089
/media/hemeng/2TB/MM/HB/illc1850/illc1850.mtx,0.107471,8758
/media/hemeng/2TB/MM/HB/bp_0/bp_0.mtx,0.040722,3276
/media/hemeng/2TB/MM/HB/west0156/west0156.mtx,0.004906,371
/media/hemeng/2TB/MM/HB/steam2/steam2.mtx,0.160007,13760
/media/hemeng/2TB/MM/HB/orani678/orani678.mtx,1.042831,90158
/media/hemeng/2TB/MM/HB/fs_760_1/fs_760_1.mtx,0.071415,5976
/media/hemeng/2TB/MM/HB/bcsstk28/bcsstk28.mtx,2.526653,219024
/media/hemeng/2TB/MM/HB/can_161/can_161.mtx,0.016438,1377
/media/hemeng/2TB/MM/HB/bp_1000/bp_1000.mtx,0.056602,4661
/media/hemeng/2TB/MM/HB/saylr3/saylr3.mtx,0.046825,3750
/media/hemeng/2TB/MM/HB/dwt_87/dwt_87.mtx,0.006588,541
/media/hemeng/2TB/MM/HB/nos7/nos7.mtx,0.055744,4617
/media/hemeng/2TB/MM/HB/impcol_c/impcol_c.mtx,0.005291,411
/media/hemeng/2TB/MM/HB/bcspwr01/bcspwr01.mtx,0.001713,131
/media/hemeng/2TB/MM/HB/can_96/can_96.mtx,0.009220,768
/media/hemeng/2TB/MM/HB/west0067/west0067.mtx,0.003685,294
/media/hemeng/2TB/MM/HB/dwt_310/dwt_310.mtx,0.029293,2448
/media/hemeng/2TB/MM/HB/bcsstm13/bcsstm13.mtx,0.259129,21943
/media/hemeng/2TB/MM/HB/jagmesh3/jagmesh3.mtx,0.088551,7361
/media/hemeng/2TB/MM/HB/ash219/ash219.mtx,0.005913,438
/media/hemeng/2TB/MM/JGD_CAG/CAG_mat72/CAG_mat72.mtx,0.011921,1012
/media/hemeng/2TB/MM/JGD_CAG/CAG_mat364/CAG_mat364.mtx,0.157104,13585
/media/hemeng/2TB/MM/JGD_CAG/CAG_mat1916/CAG_mat1916.mtx,2.253143,195985
/media/hemeng/2TB/MM/Moqri/MISKnowledgeMap/MISKnowledgeMap.mtx,0.662712,57022
/media/hemeng/2TB/MM/IPSO/TSC_OPF_300/TSC_OPF_300.mtx,9.442913,820804
/media/hemeng/2TB/MM/IPSO/HTC_336_9129/HTC_336_9129.mtx,10.986599,883422
/media/hemeng/2TB/MM/IPSO/OPF_10000/OPF_10000.mtx,5.526966,467711
/media/hemeng/2TB/MM/IPSO/HTC_336_4438/HTC_336_4438.mtx,11.228374,904522
/media/hemeng/2TB/MM/IPSO/TSC_OPF_1047/TSC_OPF_1047.mtx,23.142757,2016902
/media/hemeng/2TB/MM/IPSO/OPF_3754/OPF_3754.mtx,1.872585,158273
/media/hemeng/2TB/MM/IPSO/OPF_6000/OPF_6000.mtx,3.579517,302418
/media/hemeng/2TB/MM/MathWorks/Muu/Muu.mtx,1.976719,170134
/media/hemeng/2TB/MM/MathWorks/tomography/tomography.mtx,0.331142,28726
/media/hemeng/2TB/MM/MathWorks/Harvard500/Harvard500.mtx,0.032169,2636
/media/hemeng/2TB/MM/MathWorks/Pd_rhs/Pd_rhs.mtx,0.103344,6323
/media/hemeng/2TB/MM/MathWorks/Kaufhold/Kaufhold.mtx,0.520153,42471
/media/hemeng/2TB/MM/MathWorks/pivtol/pivtol.mtx,0.003956,306
/media/hemeng/2TB/MM/MathWorks/QRpivot/QRpivot.mtx,0.046192,3808
/media/hemeng/2TB/MM/MathWorks/Kuu/Kuu.mtx,3.925503,340200
/media/hemeng/2TB/MM/MathWorks/TS/TS.mtx,0.526890,45262
/media/hemeng/2TB/MM/MathWorks/Pd/Pd.mtx,0.180260,13036
/media/hemeng/2TB/MM/MathWorks/Sieber/Sieber.mtx,0.179222,14873
/media/hemeng/2TB/MM/Bindel/ted_A_unscaled/ted_A_unscaled.mtx,4.905849,424587
/media/hemeng/2TB/MM/Bindel/ted_AB_unscaled/ted_AB_unscaled.mtx,6.026546,522387
/media/hemeng/2TB/MM/Bindel/ted_A/ted_A.mtx,4.905849,424587
/media/hemeng/2TB/MM/Bindel/ted_B_unscaled/ted_B_unscaled.mtx,1.697231,144579
/media/hemeng/2TB/MM/Bindel/ted_AB/ted_AB.mtx,6.026546,522387
/media/hemeng/2TB/MM/Bindel/ted_B/ted_B.mtx,1.697231,144579
/media/hemeng/2TB/MM/JGD_Forest/TF14/TF14.mtx,0.352322,29862
/media/hemeng/2TB/MM/JGD_Forest/TF12/TF12.mtx,0.050407,4231
/media/hemeng/2TB/MM/JGD_Forest/TF17/TF17.mtx,6.862988,586218
/media/hemeng/2TB/MM/JGD_Forest/TF18/TF18.mtx,18.670120,1597545
/media/hemeng/2TB/MM/JGD_Forest/TF15/TF15.mtx,0.941597,80057
/media/hemeng/2TB/MM/JGD_Forest/TF19/TF19.mtx,51.003574,4370721
/media/hemeng/2TB/MM/JGD_Forest/TF10/TF10.mtx,0.007561,622
/media/hemeng/2TB/MM/JGD_Forest/TF16/TF16.mtx,2.536060,216173
/media/hemeng/2TB/MM/JGD_Forest/TF13/TF13.mtx,0.132496,11185
/media/hemeng/2TB/MM/JGD_Forest/TF11/TF11.mtx,0.019279,1607
/media/hemeng/2TB/MM/Li/li/li.mtx,15.559811,1350309
/media/hemeng/2TB/MM/Li/pli/pli.mtx,15.559811,1350309
/media/hemeng/2TB/MM/Gset/G47/G47.mtx,0.232807,19980
/media/hemeng/2TB/MM/Gset/G40/G40.mtx,0.277332,23532
